消费账号,接口密钥名称,消费接口,消费模型,消费金额,代金券后消费金额,输入消费数,输出消费数,总消费数,消费时间,消费结果
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,8349712,15259,8364971,2026-02-14 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,64472,0,64472,2026-02-14 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,81041,0,81041,2026-02-14 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,308347,0,308347,2026-02-14 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,38776,0,38776,2026-02-14 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,99212,647,99859,2026-02-14 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,139782,3191,142973,2026-02-14 17:00-18:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1282474,0,1282474,2026-02-14 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,305093,0,305093,2026-02-14 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,46835,0,46835,2026-02-14 16:00-17:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,912318,0,912318,2026-02-14 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,5301756,38093,5339849,2026-02-14 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,7958,3302,11260,2026-02-14 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,297211,0,297211,2026-02-14 15:00-16:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1270006,0,1270006,2026-02-14 15:00-16:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,5954375,22837,5977212,2026-02-14 15:00-16:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,994887,0,994887,2026-02-14 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,3676607,0,3676607,2026-02-14 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,197681,0,197681,2026-02-14 14:00-15:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,46080,0,46080,2026-02-14 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,16758084,34291,16792375,2026-02-14 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,12879,881,13760,2026-02-14 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1946842,0,1946842,2026-02-14 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,698372,0,698372,2026-02-14 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,3322846,18156,3341002,2026-02-14 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,262535,0,262535,2026-02-14 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,968259,0,968259,2026-02-14 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,960850,16066,976916,2026-02-14 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2219689,0,2219689,2026-02-14 11:00-12:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,183153,0,183153,2026-02-14 11:00-12:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2326804,17316,2344120,2026-02-14 11:00-12:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,55930,0,55930,2026-02-14 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,32236,0,32236,2026-02-14 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,24435,415,24850,2026-02-14 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,27516,0,27516,2026-02-14 09:00-10:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,16118,0,16118,2026-02-14 09:00-10:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,11732,145,11877,2026-02-14 09:00-10:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,673872,0,673872,2026-02-14 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,159263,0,159263,2026-02-14 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,197613,3361,200974,2026-02-14 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,52378,0,52378,2026-02-14 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,32236,0,32236,2026-02-14 07:00-08:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,20900,460,21360,2026-02-14 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,128944,0,128944,2026-02-14 06:00-07:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,35327,0,35327,2026-02-14 06:00-07:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,51232,2869,54101,2026-02-14 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,32236,0,32236,2026-02-14 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,33948,0,33948,2026-02-14 05:00-06:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,2392,397,2789,2026-02-14 05:00-06:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,48354,0,48354,2026-02-14 04:00-05:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,143469,0,143469,2026-02-14 04:00-05:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,96027,821,96848,2026-02-14 04:00-05:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,564407,0,564407,2026-02-14 03:00-04:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2019009,0,2019009,2026-02-14 03:00-04:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,3132657,26003,3158660,2026-02-14 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,261406,0,261406,2026-02-14 02:00-03:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,192336,0,192336,2026-02-14 02:00-03:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,862500,1093,863593,2026-02-14 02:00-03:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,167596,0,167596,2026-02-14 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,128224,0,128224,2026-02-14 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,548318,779,549097,2026-02-14 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,225040,0,225040,2026-02-14 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,735417,0,735417,2026-02-14 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,597554,7805,605359,2026-02-14 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2323294,0,2323294,2026-02-13 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,380979,0,380979,2026-02-13 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,382157,29662,411819,2026-02-13 23:00-24:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,97206,0,97206,2026-02-13 22:00-23:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,328181,0,328181,2026-02-13 22:00-23:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,347316,5383,352699,2026-02-13 22:00-23:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,96384,0,96384,2026-02-13 21:00-22:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,139941,0,139941,2026-02-13 21:00-22:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,330460,815,331275,2026-02-13 21:00-22:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,134669,0,134669,2026-02-13 20:00-21:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,96384,0,96384,2026-02-13 20:00-21:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,314570,799,315369,2026-02-13 20:00-21:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,129382,0,129382,2026-02-13 19:00-20:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,96384,0,96384,2026-02-13 19:00-20:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,298676,763,299439,2026-02-13 19:00-20:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,124050,0,124050,2026-02-13 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,96384,0,96384,2026-02-13 18:00-19:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,283065,973,284038,2026-02-13 18:00-19:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2262583,0,2262583,2026-02-13 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,434807,0,434807,2026-02-13 17:00-18:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,5833760,15026,5848786,2026-02-13 17:00-18:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,341605,0,341605,2026-02-13 16:00-17:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,8150560,0,8150560,2026-02-13 16:00-17:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,1804744,41786,1846530,2026-02-13 16:00-17:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,425584,0,425584,2026-02-13 15:00-16:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1737283,0,1737283,2026-02-13 15:00-16:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,247982,65963,313945,2026-02-13 15:00-16:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,405882,0,405882,2026-02-13 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1210082,0,1210082,2026-02-13 14:00-15:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,1989883,0,1989883,2026-02-13 14:00-15:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,178274,0,178274,2026-02-13 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,231243,33491,264734,2026-02-13 14:00-15:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,16508,3133,19641,2026-02-13 14:00-15:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,470741,0,470741,2026-02-13 13:00-14:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,3705069,0,3705069,2026-02-13 13:00-14:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,5091796,0,5091796,2026-02-13 13:00-14:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,603398,0,603398,2026-02-13 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,158933,31576,190509,2026-02-13 13:00-14:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,14166,6532,20698,2026-02-13 13:00-14:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,4443482,0,4443482,2026-02-13 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,382425,0,382425,2026-02-13 12:00-13:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,3943065,0,3943065,2026-02-13 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,112918,0,112918,2026-02-13 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,129203,17100,146303,2026-02-13 12:00-13:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,18266,7516,25782,2026-02-13 12:00-13:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,238572,0,238572,2026-02-13 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,4727396,0,4727396,2026-02-13 11:00-12:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,4161067,0,4161067,2026-02-13 11:00-12:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,246214,0,246214,2026-02-13 11:00-12:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,118072,30671,148743,2026-02-13 11:00-12:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,11596,12899,24495,2026-02-13 11:00-12:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,501306,0,501306,2026-02-13 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,3312286,0,3312286,2026-02-13 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,5057855,0,5057855,2026-02-13 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,473234,0,473234,2026-02-13 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,102276,16830,119106,2026-02-13 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,68612,16022,84634,2026-02-13 10:00-11:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,6246262,0,6246262,2026-02-13 09:00-10:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,5286039,0,5286039,2026-02-13 09:00-10:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,159515,92594,252109,2026-02-13 09:00-10:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,6249726,0,6249726,2026-02-13 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,9331088,0,9331088,2026-02-13 08:00-09:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,2685422,0,2685422,2026-02-13 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,479578,0,479578,2026-02-13 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,207883,159076,366959,2026-02-13 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,4889,4247,9136,2026-02-13 08:00-09:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,10916535,0,10916535,2026-02-13 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,13430643,0,13430643,2026-02-13 07:00-08:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,331150,0,331150,2026-02-13 07:00-08:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,5951269,0,5951269,2026-02-13 07:00-08:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,156542,113297,269839,2026-02-13 07:00-08:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,42196,10539,52735,2026-02-13 07:00-08:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,12602179,0,12602179,2026-02-13 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,13824681,0,13824681,2026-02-13 06:00-07:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,553313,0,553313,2026-02-13 06:00-07:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,11470998,0,11470998,2026-02-13 06:00-07:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,132993,102041,235034,2026-02-13 06:00-07:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,54994,19170,74164,2026-02-13 06:00-07:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,4359872,0,4359872,2026-02-13 05:00-06:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,6702716,0,6702716,2026-02-13 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.5,0.0000,0.0000,64776,0,64776,2026-02-13 05:00-06:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.5,0.0000,0.0000,1353909,0,1353909,2026-02-13 05:00-06:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,154838,61937,216775,2026-02-13 05:00-06:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.5,0.0000,0.0000,37652,6190,43842,2026-02-13 05:00-06:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,1456548,0,1456548,2026-02-13 04:00-05:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2812686,0,2812686,2026-02-13 04:00-05:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,81462,56750,138212,2026-02-13 04:00-05:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2520987,0,2520987,2026-02-13 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,320184,0,320184,2026-02-13 03:00-04:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,95516,21937,117453,2026-02-13 03:00-04:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,373889,0,373889,2026-02-13 02:00-03:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,3729872,0,3729872,2026-02-13 02:00-03:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,42754,22305,65059,2026-02-13 02:00-03:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,234055,0,234055,2026-02-13 01:00-02:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,457440,0,457440,2026-02-13 01:00-02:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,116284,3909,120193,2026-02-13 01:00-02:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,164112,0,164112,2026-02-13 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,620818,0,620818,2026-02-13 00:00-01:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,81657,3436,85093,2026-02-13 00:00-01:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,2705199,0,2705199,2026-02-12 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,613282,0,613282,2026-02-12 23:00-24:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,263107,24986,288093,2026-02-12 23:00-24:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,257416,0,257416,2026-02-12 22:00-23:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,4782359,0,4782359,2026-02-12 22:00-23:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,45009,34953,79962,2026-02-12 22:00-23:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,423706,0,423706,2026-02-12 21:00-22:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,77204,0,77204,2026-02-12 21:00-22:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,4223,3260,7483,2026-02-12 21:00-22:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,748384,0,748384,2026-02-12 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,166678,0,166678,2026-02-12 10:00-11:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,11459,17097,28556,2026-02-12 10:00-11:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,101503,0,101503,2026-02-11 08:00-09:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,300989,0,300989,2026-02-11 08:00-09:00,SUCCESS
主账号,coding_plan,chatcompletion-v2(Text API),MiniMax-M2.1,0.0000,0.0000,3235,18176,21411,2026-02-11 08:00-09:00,SUCCESS
主账号,coding_plan,cache-read(Text API),MiniMax-M2.1,0.0000,0.0000,1127992,0,1127992,2026-02-11 07:00-08:00,SUCCESS
主账号,coding_plan,cache-create(Text API),MiniMax-M2.1,0.0000,0.0000,59202,0,59202,2026-02-11 07:00-08:00,SUCCESS
